beaten_0,gain_0,beaten_1,gain_1,beaten_2,gain_2,beaten_3,gain_3,beaten_4,gain_4,beaten_5,gain_5,beaten_6,gain_6,beaten_7,gain_7,beaten_8,gain_8,beaten_9,gain_9,beaten_10,gain_10,beaten_11,gain_11,beaten_12,gain_12,beaten_13,gain_13,beaten_14,gain_14,beaten_15,gain_15,beaten_16,gain_16,beaten_17,gain_17,beaten_18,gain_18,beaten_19,gain_19,beaten_20,gain_20,beaten_21,gain_21,beaten_22,gain_22,beaten_23,gain_23,beaten_24,gain_24,beaten_25,gain_25,beaten_26,gain_26,beaten_27,gain_27,beaten_28,gain_28,beaten_29,gain_29,beaten_30,gain_30,beaten_31,gain_31,beaten_32,gain_32,beaten_33,gain_33,beaten_34,gain_34,beaten_35,gain_35,beaten_36,gain_36,beaten_37,gain_37,beaten_38,gain_38,beaten_39,gain_39,beaten_40,gain_40,beaten_41,gain_41,beaten_42,gain_42,beaten_43,gain_43,beaten_44,gain_44,beaten_45,gain_45
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,5,88.00000000000108,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-60.199999999998965,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,5,88.00000000000108,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,5,88.00000000000108,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,5,88.00000000000108,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,5,88.00000000000108,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,5,88.00000000000108,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,5,88.00000000000108,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,5,88.00000000000108,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,5,88.00000000000108,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,5,88.00000000000108,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,5,88.00000000000108,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,5,88.00000000000108,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,5,88.00000000000108,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,6,99.40000000000109,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,6,99.40000000000109,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,6,99.40000000000109,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,6,99.40000000000109,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,6,99.40000000000109,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,6,99.40000000000109,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
7,348.00000000000085,7,328.6000000000012,6,253.8000000000009,5,190.6000000000011,5,216.40000000000072,6,179.80000000000103,6,224.80000000000103,5,151.60000000000088,5,150.20000000000084,7,151.00000000000125,5,118.80000000000118,6,139.60000000000105,5,74.6000000000011,5,68.60000000000116,6,63.60000000000106,5,118.6000000000011,5,57.0000000000008,6,58.00000000000108,5,52.80000000000115,6,20.40000000000103,5,41.60000000000113,5,21.0000000000012,5,-1.5999999999991985,5,-12.399999999998895,5,17.40000000000117,6,99.40000000000109,5,79.60000000000112,5,-20.399999999998983,5,-29.799999999998875,5,-3.399999999998869,5,-11.199999999998852,5,-18.39999999999896,5,-20.59999999999889,5,65.40000000000109,5,-61.599999999998886,5,-21.999999999998806,5,-50.19999999999891,5,-8.599999999998914,5,-52.79999999999893,5,-13.79999999999896,5,-78.99999999999892,5,40.80000000000104,5,-56.599999999999,5,-81.79999999999896,5,52.200000000001125,5,-20.199999999999
